angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,opponents,steer,accel,brake,gear_act
0,0.218,0,1047.89,-0.0272217,94,2,0,1,942.478,-0.801725,0.00617309,-0.0806827,-0.333391,0.36541,"[30.212, 10.5131, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9846, 19.8265]",0.0,0.0,0.0,2
0,0.238,0,1047.88,-0.0317383,94,2,0,1,942.478,-0.828522,0.0111478,-0.0871566,-0.333391,0.365364,"[30.196, 10.5099, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.979, 19.819]",0.0,0.0,0.0,2
0,0.26,0,1047.88,-0.0371094,94,2,0,1,942.478,-0.861407,0.0106613,-0.0941143,-0.333391,0.365309,"[30.1727, 10.5061, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9722, 19.8065]",0.0,0.0,0.0,2
0,0.28,0,1047.87,-0.0424805,94,2,0,1,942.478,-1.01618,0.00875905,-0.100264,-0.333391,0.365262,"[30.1467, 10.5024, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9656, 19.7912]",0.0,0.0,0.0,2
0,0.3,0,1047.87,-0.0479736,94,2,0,1,942.478,-1.00267,0.00548619,-0.106367,-0.333385,0.365201,"[30.1163, 10.4985, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9586, 19.7725]",0.0,0.0,0.0,2
0,0.32,0,1047.86,-0.0539551,94,2,0,1,942.478,-1.12673,0.00319505,-0.112248,-0.333385,0.365142,"[30.0814, 10.4944, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9512, 19.7501]",0.0,0.0,0.0,2
0,0.34,0,1047.85,-0.0601807,94,2,0,1,942.478,-1.12843,0.000698138,-0.118668,-0.333385,0.365077,"[30.042, 10.49, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9433, 19.7241]",0.0,0.0,0.0,2
0,0.36,0,1047.85,-0.0668945,94,2,0,1,942.478,-1.25087,0.00152052,-0.124837,-0.333385,0.365014,"[29.9982, 10.4854, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.935, 19.6945]",0.0,0.0,0.0,3
0,0.38,0,1047.84,-0.0738525,94,3,0,1,942.478,-1.25462,-4.35003e-05,-0.13155,-0.333385,0.364943,"[29.9499, 10.4805, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9263, 19.6613]",0.0,0.0,0.0,3
0,0.4,0,1047.83,-0.0811768,94,3,0,1,942.478,-1.37662,0.00118254,-0.138006,-0.333385,0.36487,"[29.8972, 10.4754, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9171, 19.6244]",0.0,0.0,0.0,3
